Time [das],Tension [g],Steps
3062.3454,530,100
3062.4484,530,100
3062.5514,530,100
3062.6533,530,100
3062.7534,530,100
3062.8573,530,100
3063.0072,530,100
3063.1112,530,100
3063.2124,530,100
3063.3212,530,100
3063.4274,530,100
3063.5282,530,100
3063.6304,530,100
3063.7332,530,100
3063.8362,530,100
3063.9362,530,100
3064.0382,530,100
3064.1812,530,100
3064.2892,530,100
3064.3892,530,100
3064.4912,530,100
3064.5952,530,100
3064.6973,530,100
3064.7983,530,100
3064.9002,530,100
3065.0001,530,100
3065.1021,530,100
3065.2022,530,100
3065.3481,530,100
3065.4473,530,100
3065.5552,530,100
3065.6701,530,100
3065.7781,530,100
3065.8801,530,100
3065.9811,530,100
3066.0821,530,100
3066.1823,530,100
3066.2841,530,100
3066.3833,530,100
3066.5291,530,100
3066.6291,530,100
3066.7311,530,100
3066.8373,530,100
3066.9421,530,100
3067.0521,530,100
3067.1631,530,100
3067.2732,530,100
3067.376,530,100
3067.4822,530,100
3067.5882,530,100
3067.7392,530,100
3067.843,530,100
3067.945,530,100
3068.052,530,100
3068.1531,530,100
3068.255,530,100
3068.357,530,100
3068.457,530,100
3068.559,530,100
3068.6601,530,100
3068.761,530,100
3068.904,530,100
3069.0099,530,100
3069.1151,530,100
3069.2189,530,100
3069.3269,530,100
3069.4309,530,100
3069.5319,530,100
3069.6339,530,100
3069.7339,530,100
3069.8351,530,100
3069.9349,530,100
3070.0799,530,100
3070.1809,530,100
3070.2819,530,100
3070.3819,530,100
3070.4899,530,100
3070.6009,530,100
3070.7089,530,100
3070.811,530,100
3070.912,530,100
3071.013,530,100
3071.1148,530,100
3071.2608,530,100
3071.3618,530,100
3071.4658,530,100
3071.5741,530,100
3071.682,530,100
3071.7818,530,100
3071.8878,530,100
3071.9901,530,100
3072.0938,530,100
3072.1948,530,100
3072.2958,530,100
3072.4398,530,100
3072.5408,530,100
3072.6438,530,100
3072.7508,530,100
3072.8508,530,100
3072.9518,530,100
3073.0518,530,100
3073.1549,530,100
3073.2567,530,100
3073.3587,530,100
3073.4597,530,100
3073.6047,530,100
3073.7049,530,100
3073.8057,530,100
3073.9109,530,100
3074.0217,530,100
3074.1347,530,100
3074.2487,530,100
3074.3537,530,100
3074.4617,530,100
3074.5637,530,100
3074.6687,530,100
3074.8187,530,100
3074.9218,530,100
3075.0287,530,100
3075.1307,530,100
3075.2376,530,100
3075.3388,530,100
3075.4466,530,100
3075.5486,530,100
3075.6496,530,100
3075.7526,530,100
3075.8526,530,100
3075.9986,530,100
3076.0976,530,100
3076.1986,530,100
3076.2987,530,100
3076.4017,530,100
3076.5018,530,100
3076.6056,530,100
3076.7136,530,100
3076.8168,530,100
3076.9257,530,100
3077.0336,530,100
3077.1847,530,100
3077.2917,530,100
3077.3986,530,100
3077.5057,530,100
3077.6115,530,100
3077.7195,530,100
3077.8335,530,100
3077.9475,530,100
3078.0586,530,100
3078.1705,530,100
3078.2795,530,100
3078.4286,530,100
3078.5346,530,100
3078.6426,530,100
3078.7505,530,100
3078.8515,530,100
3078.9515,530,100
3079.0594,530,100
3079.1595,530,100
3079.2646,530,100
3079.3684,530,100
3079.4714,530,100
3079.6174,530,100
3079.7174,530,100
3079.8186,530,100
3079.9185,530,100
3080.0214,530,100
3080.1266,530,100
3080.2284,530,100
3080.3374,530,100
3080.4395,530,100
3080.5495,530,100
3080.6585,530,100
3080.8064,530,100
3080.9084,530,100
3081.0117,530,100
3081.1185,530,100
3081.2254,530,100
3081.3273,530,100
3081.4333,530,100
3081.5343,530,100
3081.6424,530,100
3081.7493,530,100
3081.8525,530,100
3082.0003,530,100
3082.1013,530,100
3082.2005,530,100
3082.3023,530,100
3082.4053,530,100
3082.5093,530,100
3082.6094,530,100
3082.7173,530,100
3082.8183,530,100
3082.9225,530,100
3083.0273,530,100
3083.1742,530,100
3083.2752,530,100
3083.3764,530,100
3083.4773,530,100
3083.5792,530,100
3083.6822,530,100
3083.7892,530,100
3083.8892,530,100
3083.9993,530,100
3084.1112,530,100
3084.2232,530,100
3084.3782,530,100
3084.4872,530,100
3084.5942,530,100
3084.7002,530,100
3084.8052,530,100
3084.9052,530,100
3085.0062,530,100
3085.1132,530,100
3085.2152,530,100
3085.3182,530,100
3085.4211,530,100
3085.5681,530,100
3085.6683,530,100
3085.7691,530,100
3085.8691,530,100
3085.9703,530,100
3086.0711,530,100
3086.1731,530,100
3086.2792,530,100
3086.3921,530,100
3086.5042,530,100
3086.6153,530,100
3086.7691,530,100
3086.8742,530,100
3086.9832,530,100
3087.0901,530,100
3087.1971,530,100
3087.305,530,100
3087.4132,530,100
3087.521,530,100
3087.632,530,100
3087.7392,530,100
3087.8481,530,100
3087.995,530,100
3088.0972,530,100
3088.1981,530,100
3088.3,530,100
3088.4001,530,100
3088.501,530,100
3088.604,530,100
3088.7061,530,100
3088.807,530,100
3088.917,530,100
3089.017,530,100
3089.164,530,100
3089.266,530,100
3089.367,530,100
3089.4671,530,100
3089.5679,530,100
3089.6679,530,100
3089.7701,530,100
3089.8749,530,100
3089.98,530,100
3090.0879,530,100
3090.1889,530,100
3090.3399,530,100
3090.441,530,100
3090.5449,530,100
3090.6459,530,100
3090.7479,530,100
3090.8479,530,100
3090.9499,530,100
3091.0529,530,100
3091.1559,530,100
3091.2618,530,100
3091.364,530,100
3091.5198,530,100
3091.6328,530,100
3091.7428,530,100
3091.8498,530,100
3091.9578,530,100
3092.0658,530,100
3092.1738,530,100
3092.2818,530,100
3092.3918,530,100
3092.4959,530,100
3092.6068,530,100
3092.7608,530,100
3092.8671,530,100
3092.9698,530,100
3093.0729,530,100
3093.1759,530,100
3093.2769,530,100
3093.3788,530,100
3093.4789,530,100
3093.5817,530,100
3093.6887,530,100
3093.7987,530,100
3093.9599,530,100
3094.0727,530,100
3094.1877,530,100
3094.2987,530,100
3094.4087,530,100
3094.5157,530,100
3094.6247,530,100
3094.7339,530,100
3094.8437,530,100
3094.9507,530,100
3095.0577,530,100
3095.2097,530,100
3095.3166,530,100
3095.4257,530,100
3095.5268,530,100
3095.6296,530,100
3095.7306,530,100
3095.8326,530,100
3095.9337,530,100
3096.0356,530,100
3096.1406,530,100
3096.2429,530,100
3096.3949,530,100
3096.4996,530,100
3096.6066,530,100
3096.7088,530,100
3096.8107,530,100
3096.9107,530,100
3097.0116,530,100
3097.1136,530,100
3097.2136,530,100
3097.3148,530,100
3097.4167,530,100
3097.5627,530,100
3097.6627,530,100
3097.7677,530,100
3097.8785,530,100
3097.9817,530,100
3098.0905,530,100
3098.1975,530,100
3098.3075,530,100
3098.4165,530,100
3098.5248,530,100
3098.6345,530,100
3098.7817,530,100
3098.8825,530,100
3098.9845,530,100
3099.0875,530,100
3099.1905,530,100
3099.2925,530,100
3099.3955,530,100
3099.4975,530,100
3099.5994,530,100
3099.6994,530,100
3099.8024,530,100
3099.9504,530,100
3100.0514,530,100
3100.1604,530,100
3100.2724,530,100
3100.3764,530,100
3100.4784,530,100
3100.5815,530,100
3100.6824,530,100
3100.7834,530,100
3100.8844,530,100
3100.9894,530,100
3101.1324,530,100
3101.2354,530,100
3101.3374,530,100
3101.4456,530,100
3101.5524,530,100
3101.6553,530,100
3101.7573,530,100
3101.8593,530,100
3101.9594,530,100
3102.0623,530,100
3102.1643,530,100
3102.3094,530,100
3102.4133,530,100
3102.5225,530,100
3102.6383,530,100
3102.7493,530,100
3102.8513,530,100
3102.9523,530,100
3103.0553,530,100
3103.1563,530,100
3103.2573,530,100
3103.3562,530,100
3103.5033,530,100
3103.6133,530,100
3103.7164,530,100
3103.8172,530,100
3103.9204,530,100
3104.0232,530,100
3104.1254,530,100
3104.2272,530,100
3104.3282,530,100
3104.4285,530,100
3104.5312,530,100
3104.6762,530,100
3104.7783,530,100
3104.8783,530,100
3104.9862,530,100
3105.0882,530,100
3105.1932,530,100
3105.3012,530,100
3105.4101,530,100
3105.5213,530,100
3105.6303,530,100
3105.7401,530,100
3105.8902,530,100
3105.9933,530,100
3106.1021,530,100
3106.2071,530,100
3106.3101,530,100
3106.4131,530,100
3106.5151,530,100
3106.6172,530,100
3106.7211,530,100
3106.8231,530,100
3106.9231,530,100
3107.0681,530,100
3107.1692,530,100
3107.2741,530,100
3107.3811,530,100
3107.4932,530,100
3107.6081,530,100
3107.7171,530,100
3107.8192,530,100
3107.92,530,100
3108.022,530,100
3108.1232,530,100
3108.2682,530,100
3108.368,530,100
3108.47,530,100
3108.5741,530,100
3108.676,530,100
3108.784,530,100
3108.8922,530,100
3108.994,530,100
3109.096,530,100
3109.1971,530,100
3109.2981,530,100
3109.444,530,100
3109.544,530,100
3109.649,530,100
3109.759,530,100
3109.871,530,100
3109.984,530,100
3110.0891,530,100
3110.1939,530,100
3110.3029,530,100
3110.4129,530,100
3110.5239,530,100
3110.6779,530,100
3110.7849,530,100
3110.893,530,100
3110.9959,530,100
3111.0969,530,100
3111.1989,530,100
3111.2999,530,100
3111.4029,530,100
3111.5039,530,100
3111.607,530,100
3111.7088,530,100
3111.8539,530,100
3111.9528,530,100
3112.0548,530,100
3112.1598,530,100
3112.261,530,100
3112.3709,530,100
3112.4798,530,100
3112.5878,530,100
3112.6898,530,100
3112.7919,530,100
3112.8938,530,100
3113.0398,530,100
3113.1408,530,100
3113.2418,530,100
3113.3438,530,100
3113.4459,530,100
3113.5557,530,100
3113.6699,530,100
3113.7839,530,100
3113.8878,530,100
3113.9958,530,100
3114.0997,530,100
3114.2509,530,100
3114.36,530,100
3114.4687,530,100
3114.5777,530,100
3114.6847,530,100
3114.7867,530,100
3114.8878,530,100
3114.9957,530,100
3115.0977,530,100
3115.1989,530,100
3115.3027,530,100
3115.4487,530,100
3115.5488,530,100
3115.6488,530,100
3115.7477,530,100
3115.8466,530,100
3115.9466,530,100
3116.0518,530,100
3116.1528,530,100
3116.2616,530,100
3116.3666,530,100
3116.4697,530,100
3116.6236,530,100
3116.7246,530,100
3116.8246,530,100
3116.9256,530,100
3117.0246,530,100
3117.1266,530,100
3117.2336,530,100
3117.3386,530,100
3117.4456,530,100
3117.5476,530,100
3117.6546,530,100
3117.8027,530,100
3117.9037,530,100
3118.0076,530,100
3118.1096,530,100
3118.2106,530,100
3118.3106,530,100
3118.4117,530,100
3118.5145,530,100
3118.6145,530,100
3118.7225,530,100
3118.8255,530,100
3118.9745,530,100
3119.0765,530,100
3119.1795,530,100
3119.2795,530,100
3119.3815,530,100
3119.4815,530,100
3119.5847,530,100
3119.6945,530,100
3119.7966,530,100
3119.8974,530,100
3120.0074,530,100
3120.1554,530,100
3120.2574,530,100
3120.3594,530,100
3120.4614,530,100
3120.5616,530,100
3120.6624,530,100
3120.7624,530,100
3120.8644,530,100
3120.9644,530,100
3121.0734,530,100
3121.1745,530,100
3121.3204,530,100
3121.4214,530,100
3121.5235,530,100
3121.6265,530,100
3121.7283,530,100
3121.8305,530,100
3121.9333,530,100
3122.0363,530,100
3122.1474,530,100
3122.2543,530,100
3122.3623,530,100
3122.5145,530,100
3122.6176,530,100
3122.7205,530,100
3122.8225,530,100
3122.9243,530,100
3123.0243,530,100
3123.1253,530,100
3123.2253,530,100
3123.3283,530,100
3123.4364,530,100
3123.5403,530,100
3123.6924,530,100
3123.7983,530,100
3123.9003,530,100
3124.0013,530,100
3124.1033,530,100
3124.2032,530,100
3124.3034,530,100
3124.4043,530,100
3124.5042,530,100
3124.6052,530,100
3124.7062,530,100
3124.8592,530,100
3124.9732,530,100
3125.0822,530,100
3125.1843,530,100
3125.2872,530,100
3125.3902,530,100
3125.4912,530,100
3125.5932,530,100
3125.6992,530,100
3125.8112,530,100
3125.9323,530,100
3126.0891,530,100
3126.1952,530,100
3126.2971,530,100
3126.4013,530,100
3126.5021,530,100
3126.6051,530,100
3126.7053,530,100
3126.8082,530,100
3126.9081,530,100
3127.0092,530,100
3127.1112,530,100
3127.2571,530,100
3127.3641,530,100
3127.4641,530,100
3127.5652,530,100
3127.6692,530,100
3127.7701,530,100
3127.8702,530,100
3127.972,530,100
3128.0721,530,100
3128.171,530,100
3128.2731,530,100
3128.4221,530,100
3128.522,530,100
3128.627,530,100
3128.7351,530,100
3128.848,530,100
3128.959,530,100
3129.0632,530,100
3129.1702,530,100
3129.275,530,100
3129.381,530,100
3129.486,530,100
3129.6341,530,100
3129.738,530,100
3129.8459,530,100
3129.946,530,100
3130.0519,530,100
3130.1549,530,100
3130.2569,530,100
3130.3571,530,100
3130.4599,530,100
3130.5609,530,100
3130.6629,530,100
3130.8069,530,100
3130.9101,530,100
3131.017,530,100
3131.1289,530,100
3131.242,530,100
3131.3479,530,100
3131.4489,530,100
3131.55,530,100
3131.65,530,100
3131.7529,530,100
3131.8529,530,100
3131.9979,530,100
3132.1028,530,100
3132.2039,530,100
3132.3118,530,100
3132.412,530,100
3132.516,530,100
3132.6198,530,100
3132.7248,530,100
3132.8269,530,100
3132.9308,530,100
3133.0328,530,100
3133.1798,530,100
3133.2789,530,100
3133.3828,530,100
3133.4828,530,100
3133.5888,530,100
3133.6898,530,100
3133.7928,530,100
3133.8948,530,100
3133.9988,530,100
3134.0988,530,100
3134.2007,530,100
3134.3467,530,100
3134.4467,530,100
3134.5479,530,100
3134.6597,530,100
3134.7737,530,100
3134.8799,530,100
3134.9847,530,100
3135.0947,530,100
3135.2038,530,100
3135.3127,530,100
3135.4197,530,100
3135.5717,530,100
3135.6787,530,100
3135.7877,530,100
3135.8888,530,100
3135.9886,530,100
3136.0917,530,100
3136.2006,530,100
3136.3047,530,100
3136.4066,530,100
3136.5096,530,100
3136.6096,530,100
3136.7558,530,100
3136.8566,530,100
3136.9596,530,100
3137.0676,530,100
3137.1796,530,100
3137.2926,530,100
3137.4066,530,100
3137.5216,530,100
3137.6316,530,100
3137.7397,530,100
3137.8456,530,100
3137.9918,530,100
3138.0976,530,100
3138.2056,530,100
3138.3057,530,100
3138.4076,530,100
3138.5096,530,100
3138.6116,530,100
3138.7156,530,100
3138.8196,530,100
3138.9217,530,100
3139.0247,530,100
3139.1715,530,100
3139.2715,530,100
3139.3725,530,100
3139.4745,530,100
3139.5845,530,100
3139.6965,530,100
3139.8085,530,100
3139.9198,530,100
3140.0245,530,100
3140.1316,530,100
3140.2365,530,100
3140.3874,530,100
3140.4924,530,100
3140.6004,530,100
3140.7086,530,100
3140.8124,530,100
3140.9214,530,100
3141.0224,530,100
3141.1284,530,100
3141.2394,530,100
3141.3406,530,100
3141.4444,530,100
3141.5904,530,100
3141.6984,530,100
3141.8054,530,100
3141.9144,530,100
3142.0165,530,100
3142.1184,530,100
3142.2273,530,100
3142.3284,530,100
3142.4373,530,100
3142.5404,530,100
3142.6455,530,100
3142.7913,530,100
3142.8923,530,100
3142.9923,530,100
3143.0923,530,100
3143.1944,530,100
3143.2973,530,100
3143.3983,530,100
3143.5023,530,100
3143.6024,530,100
3143.7054,530,100
3143.8143,530,100
3143.9693,530,100
3144.0723,530,100
3144.1783,530,100
3144.2873,530,100
3144.3954,530,100
3144.5032,530,100
3144.6113,530,100
3144.7142,530,100
3144.8222,530,100
3144.9325,530,100
3145.0352,530,100
3145.1832,530,100
3145.2842,530,100
3145.3864,530,100
3145.4874,530,100
3145.5892,530,100
3145.6922,530,100
3145.7943,530,100
3145.8943,530,100
3146.0032,530,100
3146.1052,530,100
3146.2092,530,100
3146.3562,530,100
3146.4583,530,100
3146.5611,530,100
3146.6603,530,100
3146.7611,530,100
3146.8601,530,100
3146.9631,530,100
3147.0651,530,100
3147.1731,530,100
3147.2731,530,100
3147.3811,530,100
3147.5321,530,100
3147.6351,530,100
3147.7381,530,100
3147.8392,530,100
3147.9401,530,100
3148.0411,530,100
3148.1421,530,100
3148.2491,530,100
3148.363,530,100
3148.476,530,100
3148.58,530,100
3148.726,530,100
3148.8282,530,100
3148.929,530,100
3149.032,530,100
3149.1322,530,100
3149.234,530,100
3149.333,530,100
3149.437,530,100
3149.5461,530,100
3149.6541,530,100
3149.763,530,100
3149.91,530,100
3150.011,530,100
3150.1131,530,100
3150.214,530,100
3150.316,530,100
3150.4161,530,100
3150.5189,530,100
3150.6201,530,100
3150.7279,530,100
3150.8409,530,100
3150.948,530,100
3151.1009,530,100
3151.205,530,100
3151.3069,530,100
3151.4081,530,100
3151.5099,530,100
3151.6109,530,100
3151.711,530,100
3151.8119,530,100
3151.9159,530,100
3152.0229,530,100
3152.131,530,100
3152.2868,530,100
3152.3899,530,100
3152.4929,530,100
3152.5959,530,100
3152.6968,530,100
3152.7978,530,100
3152.8988,530,100
3152.9988,530,100
3153.102,530,100
3153.2108,530,100
3153.3111,530,100
3153.4638,530,100
3153.5689,530,100
3153.6748,530,100
3153.7778,530,100
3153.8798,530,100
3153.9809,530,100
3154.0808,530,100
3154.1838,530,100
3154.2829,530,100
3154.3847,530,100
3154.4867,530,100
3154.6389,530,100
3154.7487,530,100
3154.8497,530,100
3154.9507,530,100
3155.0517,530,100
3155.1517,530,100
3155.2537,530,100
3155.3537,530,100
3155.4537,530,100
3155.5538,530,100
3155.6557,530,100
3155.8087,530,100
3155.9097,530,100
3156.0147,530,100
3156.1207,530,100
3156.2227,530,100
3156.3239,530,100
3156.4269,530,100
3156.5277,530,100
3156.6296,530,100
3156.7298,530,100
3156.8326,530,100
3156.9806,530,100
3157.0816,530,100
3157.1896,530,100
3157.2897,530,100
3157.3918,530,100
3157.4926,530,100
3157.5966,530,100
3157.7086,530,100
3157.8256,530,100
3157.9396,530,100
3158.0426,530,100
3158.1876,530,100
3158.2886,530,100
3158.3976,530,100
3158.4986,530,100
3158.6006,530,100
3158.7026,530,100
3158.8047,530,100
3158.9056,530,100
3159.0076,530,100
3159.1076,530,100
3159.2087,530,100
3159.3527,530,100
3159.4575,530,100
3159.5577,530,100
3159.6647,530,100
3159.7656,530,100
3159.8695,530,100
3159.9707,530,100
3160.0745,530,100
3160.1755,530,100
3160.2765,530,100
3160.3756,530,100
3160.5206,530,100
3160.6235,530,100
3160.7245,530,100
3160.8344,530,100
3160.9396,530,100
3161.0404,530,100
3161.1445,530,100
3161.2456,530,100
3161.3474,530,100
3161.4504,530,100
3161.5534,530,100
3161.6985,529,100
3161.7985,529,100
3161.9024,529,100
3162.0124,529,100
3162.1144,529,100
3162.2224,529,100
3162.3315,529,100
3162.4345,529,100
3162.5373,529,100
3162.6394,529,100
3162.7414,529,100
3162.8873,529,100
3162.9873,529,100
3163.0903,529,100
3163.1905,529,100
3163.2915,529,100
3163.3993,529,100
3163.5004,529,100
3163.6103,529,100
3163.7193,529,100
3163.8273,529,100
3163.9383,529,100
3164.0903,530,100
3164.1923,530,100
3164.2983,530,100
3164.4004,530,100
3164.5003,530,100
3164.6094,530,100
3164.7103,530,100
3164.8152,529,100
3164.9182,529,100
3165.0212,529,100
3165.1222,529,100
3165.2684,529,100
3165.3692,529,100
3165.4712,529,100
3165.5732,529,100
3165.6762,529,100
3165.7892,529,100
3165.9033,529,100
3166.0172,529,100
3166.1272,530,100
3166.2382,530,100
3166.3462,530,100
3166.4982,530,100
3166.6061,530,100
3166.7074,530,100
3166.8162,530,100
3166.9183,530,100
3167.0191,530,100
3167.1281,530,100
3167.2281,530,100
3167.3351,530,100
3167.4393,530,100
3167.5431,530,100
3167.6893,530,100
3167.7901,530,100
3167.8912,530,100
3167.9911,530,100
3168.0942,530,100
3168.1951,530,100
3168.3011,530,100
3168.4012,530,100
3168.5021,530,100
3168.6051,530,100
3168.708,530,100
3168.8551,530,100
3168.955,530,100
3169.055,530,100
3169.155,530,100
3169.255,530,100
3169.357,530,100
3169.467,530,100
3169.569,530,100
3169.673,530,100
3169.774,530,100
3169.8761,530,100
3170.024,530,100
3170.126,530,100
3170.2251,530,100
3170.328,530,100
3170.4271,530,100
3170.5301,530,100
3170.6329,530,100
3170.7351,530,100
3170.8351,530,100
3170.9379,530,100
3171.0429,530,100
3171.1909,530,100
3171.2921,530,100
3171.3939,530,100
3171.4939,530,100
3171.5949,530,100
3171.6959,530,100
3171.7999,530,100
3171.9089,530,100
3172.018,530,100
3172.1199,530,100
3172.2279,530,100
3172.377,530,100
3172.4789,530,100
3172.58,530,100
3172.681,530,100
3172.7818,530,100
3172.8819,530,100
3172.9858,530,100
3173.0878,530,100
3173.189,530,100
3173.2898,530,100
3173.3989,530,100
3173.5508,530,100
3173.6578,530,100
3173.7668,530,100
3173.8738,530,100
3173.9818,530,100
3174.0848,530,100
3174.1869,530,100
3174.2899,530,100
3174.3998,530,100
3174.5157,530,100
3174.6317,530,100
3174.7808,530,100
3174.8817,530,100
3174.9847,530,100
3175.0857,530,100
3175.1869,530,100
3175.2877,530,100
3175.3897,530,100
3175.4897,530,100
3175.5917,530,100
3175.6937,530,100
3175.8057,530,100
3175.9627,530,100
3176.0707,530,100
3176.1718,530,100
3176.2737,530,100
3176.3739,530,100
3176.4777,530,100
3176.5787,530,100
3176.6809,530,100
3176.7816,529,100
3176.8856,529,100
3176.9866,530,100
3177.1417,530,100
3177.2568,530,100
3177.3656,530,100
3177.4696,530,100
3177.5726,530,100
3177.6758,530,100
3177.7767,530,100
3177.8796,530,100
3177.9826,530,100
3178.0878,530,100
3178.1986,530,100
3178.3457,530,100
3178.4506,530,100
3178.5556,529,100
3178.6567,529,100
3178.7607,529,100
3178.8645,529,100
3178.9667,530,100
3179.0686,530,100
3179.1696,529,100
3179.2716,529,100
3179.3746,529,100
3179.5176,529,100
3179.6186,529,100
3179.7267,529,100
3179.8336,529,100
3179.9375,529,100
3180.0397,529,100
3180.1445,529,100
3180.2466,529,100
3180.3475,529,100
3180.4495,529,100
3180.5575,529,100
3180.7065,529,100
3180.8095,529,100
3180.9094,529,100
3181.0194,529,100
3181.1264,529,100
3181.2294,529,100
3181.3314,529,100
3181.4334,529,100
3181.5344,530,100
3181.6354,529,100
3181.7347,529,100
3181.8814,529,100
3181.9914,529,100
3182.1045,530,100
3182.2054,530,100
3182.3124,530,100
3182.4174,530,100
3182.5195,530,100
3182.6234,530,100
3182.7263,530,100
3182.8293,530,100
3182.9314,530,100
3183.0783,530,100
3183.1843,530,100
3183.2885,530,100
3183.3883,530,100
3183.4984,530,100
3183.6063,530,100
3183.7103,530,100
3183.8105,530,100
3183.9144,530,100
3184.0174,530,100
3184.1204,530,100
3184.2674,530,100
3184.3793,530,100
3184.4863,530,100
3184.5943,530,100
3184.6974,530,100
3184.8072,530,100
3184.9112,530,100
3185.0143,530,100
3185.1172,530,100
3185.2174,530,100
3185.3184,530,100
3185.4643,529,100
3185.5692,530,100
3185.6772,530,100
3185.7855,530,100
3185.8903,530,100
3186.0012,530,100
3186.1112,530,100
3186.2152,530,100
3186.3192,530,100
3186.4212,530,100
3186.5242,530,100
3186.6692,530,100
3186.7683,530,100
3186.8692,530,100
3186.9741,530,100
3187.0733,530,100
3187.1753,530,100
3187.2761,530,100
3187.3821,530,100
3187.4851,530,100
3187.5871,530,100
3187.6881,530,100
3187.8341,529,100
3187.9341,529,100
3188.0381,529,100
3188.1462,529,100
3188.2591,529,100
3188.3741,529,100
3188.4881,529,100
3188.6021,529,100
3188.7101,529,100
3188.8171,529,100
3188.9201,529,100
3189.0712,529,100
3189.18,529,100
3189.289,529,100
3189.399,529,100
3189.503,529,100
3189.6033,529,100
3189.715,529,100
3189.83,529,100
3189.952,529,100
3190.055,529,100
3190.156,529,100
3190.302,529,100
3190.403,529,100
3190.506,529,100
3190.6051,529,100
3190.708,529,100
3190.8141,529,100
3190.9169,529,100
3191.0181,529,100
3191.1239,529,100
3191.2249,529,100
3191.3281,529,100
3191.4749,529,100
3191.5749,529,100
3191.6761,529,100
3191.7769,529,100
3191.8789,529,100
3191.9799,529,100
3192.0899,529,100
3192.2049,529,100
3192.3139,529,100
3192.4189,529,100
3192.5209,529,100
3192.6679,529,100
3192.7679,529,100
3192.8679,529,100
3192.9708,529,100
3193.0708,529,100
3193.1758,529,100
3193.2778,529,100
3193.3868,530,100
3193.4968,529,100
3193.5988,529,100
3193.7018,529,100
3193.8498,529,100
3193.9528,529,100
3194.0538,529,100
3194.1548,529,100
3194.2559,529,100
3194.3578,529,100
3194.4598,529,100
3194.5647,529,100
3194.6648,529,100
3194.7739,529,100
3194.8758,529,100
3195.0237,529,100
3195.1249,529,100
3195.2267,529,100
3195.3267,529,100
3195.4297,529,100
3195.5287,529,100
3195.6317,529,100
3195.7399,529,100
3195.8467,529,100
3195.9477,529,100
3196.0527,529,100
3196.2027,529,100
3196.3067,529,100
3196.4117,529,100
3196.5128,529,100
3196.6167,529,100
3196.7167,529,100
3196.8207,529,100
3196.9238,529,100
3197.0317,529,100
3197.1318,529,100
3197.2406,529,100
3197.3936,529,100
3197.4968,529,100
3197.5988,529,100
3197.7006,529,100
3197.8008,529,100
3197.9026,529,100
3198.0048,529,100
3198.1086,530,100
3198.2178,530,100
3198.3236,530,100
3198.4326,530,100
3198.5877,530,100
3198.6956,530,100
3198.7986,530,100
3198.9016,530,100
3199.0027,530,100
3199.1036,530,100
3199.2045,530,100
3199.3065,529,100
3199.4087,529,100
3199.5155,529,100
3199.6158,529,100
3199.7696,529,100
3199.8707,529,100
3199.9727,529,100
3200.0756,529,100
3200.1767,529,100
3200.2775,529,100
3200.3807,529,100
3200.4806,529,100
3200.5805,529,100
3200.6825,529,100
3200.7905,529,100
3200.9425,529,100
3201.0435,529,100
3201.1555,529,100
3201.2684,529,100
3201.3814,529,100
3201.4926,529,100
3201.5954,529,100
3201.7024,530,100
3201.8044,530,100
3201.9104,529,100
3202.0154,529,100
3202.1614,529,100
3202.2695,529,100
3202.3724,529,100
3202.4744,529,100
3202.5785,529,100
3202.6804,529,100
3202.7824,529,100
3202.8835,529,100
3202.9864,529,100
3203.0864,529,100
3203.1864,529,100
3203.3303,529,100
3203.4393,529,100
3203.5403,529,100
3203.6435,529,100
3203.7465,529,100
3203.8503,529,100
3203.9523,529,100
3204.0543,529,100
3204.1553,529,100
3204.2573,529,100
3204.3583,529,100
3204.5053,529,100
3204.6053,529,100
3204.7123,529,100
3204.8123,529,100
3204.9173,529,100
3205.0184,529,100
3205.1214,529,100
3205.2222,529,100
3205.3252,529,100
3205.4283,529,100
3205.5302,529,100
3205.6822,529,100
3205.7942,529,100
3205.9104,529,100
3206.0222,529,100
3206.1282,529,100
3206.2354,529,100
3206.3412,530,100
3206.4442,530,100
3206.5472,530,100
3206.6492,530,100
3206.7512,530,100
3206.8962,530,100
3206.9982,530,100
3207.1062,530,100
3207.2141,530,100
3207.3181,530,100
3207.4281,530,100
3207.5391,530,100
3207.6473,530,100
3207.7611,530,100
3207.8721,530,100
3207.9841,530,100
3208.1363,530,100
3208.2452,530,100
3208.3561,530,100
3208.4631,530,100
3208.5722,530,100
3208.6851,530,100
3208.7892,530,100
3208.8912,530,100
3208.9941,530,100
3209.0952,530,100
3209.1971,530,100
3209.342,530,100
3209.442,530,100
3209.543,530,100
3209.653,530,100
3209.761,530,100
3209.8622,530,100
3209.963,530,100
3210.067,530,100
3210.169,530,100
3210.272,530,100
3210.373,530,100
3210.52,530,100
3210.6192,530,100
3210.722,530,100
3210.823,530,100
3210.929,529,100
3211.029,529,100
3211.1379,529,100
3211.2411,529,100
3211.3441,529,100
3211.4469,529,100
3211.5491,529,100
3211.6971,529,100
3211.7979,529,100
3211.8999,529,100
3212,529,100
3212.1039,529,100
3212.2139,529,100
3212.3279,529,100
3212.4419,529,100
3212.5459,529,100
3212.655,529,100
3212.7629,529,100
3212.917,529,100
3213.0279,529,100
3213.1359,529,100
3213.2358,529,100
3213.3378,529,100
3213.4468,529,100
3213.5578,529,100
3213.6588,529,100
3213.7668,529,100
3213.8688,529,100
3213.9718,529,100
3214.1178,529,100
3214.2208,529,100
3214.3208,529,100
3214.4218,529,100
3214.5219,529,100
3214.6251,529,100
3214.7298,529,100
3214.8338,529,100
3214.9339,529,100
